Time,dayofyear,month,dayofweek,hourofday,minuteofday,daytype,season,Energy
7/16/2018 19:30,197,7,1,19,30,0,3,0.445989801
7/16/2018 19:45,197,7,1,19,45,0,3,0.419100603
7/16/2018 20:00,197,7,1,20,0,0,3,0.402410756
7/16/2018 20:15,197,7,1,20,15,0,3,0.398701901
7/16/2018 20:30,197,7,1,20,30,0,3,0.390356977
7/16/2018 20:45,197,7,1,20,45,0,3,0.384793695
7/16/2018 21:00,197,7,1,21,0,0,3,0.380157626
7/16/2018 21:15,197,7,1,21,15,0,3,0.38108484
7/16/2018 21:30,197,7,1,21,30,0,3,0.383866481
7/16/2018 21:45,197,7,1,21,45,0,3,0.383866481
7/16/2018 22:00,197,7,1,22,0,0,3,0.386648122
7/16/2018 22:15,197,7,1,22,15,0,3,0.378303199
7/16/2018 22:30,197,7,1,22,30,0,3,0.389429764
7/16/2018 22:45,197,7,1,22,45,0,3,0.398701901
7/16/2018 23:00,197,7,1,23,0,0,3,0.387575336
7/16/2018 23:15,197,7,1,23,15,0,3,0.389429764
7/16/2018 23:30,197,7,1,23,30,0,3,0.38108484
7/16/2018 23:45,197,7,1,23,45,0,3,0.379230413
7/23/2018 0:00,204,7,1,0,0,0,3,0.355122856
7/23/2018 0:15,204,7,1,0,15,0,3,0.349559573
7/23/2018 0:30,204,7,1,0,30,0,3,0.346777932
7/23/2018 0:45,204,7,1,0,45,0,3,0.344923505
7/23/2018 1:00,204,7,1,1,0,0,3,0.338433009
7/23/2018 1:15,204,7,1,1,15,0,3,0.343996291
7/23/2018 1:30,204,7,1,1,30,0,3,0.342141864
7/23/2018 1:45,204,7,1,1,45,0,3,0.337505795
7/23/2018 2:00,204,7,1,2,0,0,3,0.342141864
7/23/2018 2:15,204,7,1,2,15,0,3,0.330088085
7/23/2018 2:30,204,7,1,2,30,0,3,0.322670376
7/23/2018 2:45,204,7,1,2,45,0,3,0.317107093
7/23/2018 3:00,204,7,1,3,0,0,3,0.316179879
7/23/2018 3:15,204,7,1,3,15,0,3,0.315252666
7/23/2018 3:30,204,7,1,3,30,0,3,0.310616597
7/23/2018 3:45,204,7,1,3,45,0,3,0.314325452
7/23/2018 4:00,204,7,1,4,0,0,3,0.309689383
7/23/2018 4:15,204,7,1,4,15,0,3,0.311543811
7/23/2018 4:30,204,7,1,4,30,0,3,0.307834956
7/23/2018 4:45,204,7,1,4,45,0,3,0.306907742
7/23/2018 5:00,204,7,1,5,0,0,3,0.305980529
7/23/2018 5:15,204,7,1,5,15,0,3,0.30134446
7/23/2018 5:30,204,7,1,5,30,0,3,0.305053315
7/23/2018 5:45,204,7,1,5,45,0,3,0.30134446
7/23/2018 6:00,204,7,1,6,0,0,3,0.300417246
7/23/2018 6:15,204,7,1,6,15,0,3,0.298562819
7/23/2018 6:30,204,7,1,6,30,0,3,0.299490032
7/23/2018 6:45,204,7,1,6,45,0,3,0.299490032
7/23/2018 7:00,204,7,1,7,0,0,3,0.297635605
7/23/2018 7:15,204,7,1,7,15,0,3,0.304126101
7/23/2018 7:30,204,7,1,7,30,0,3,0.311543811
7/23/2018 7:45,204,7,1,7,45,0,3,0.319888734
7/23/2018 8:00,204,7,1,8,0,0,3,0.335651368
7/23/2018 8:15,204,7,1,8,15,0,3,0.394993046
7/23/2018 8:30,204,7,1,8,30,0,3,0.42837274
7/23/2018 8:45,204,7,1,8,45,0,3,0.430227167
7/23/2018 9:00,204,7,1,9,0,0,3,0.431154381
7/23/2018 9:15,204,7,1,9,15,0,3,0.5405656
7/23/2018 9:30,204,7,1,9,30,0,3,0.554473806
7/23/2018 9:45,204,7,1,9,45,0,3,0.518312471
7/23/2018 10:00,204,7,1,10,0,0,3,0.530366249
7/23/2018 10:15,204,7,1,10,15,0,3,0.565600371
7/23/2018 10:30,204,7,1,10,30,0,3,0.593416783
7/23/2018 10:45,204,7,1,10,45,0,3,0.604543347
7/23/2018 11:00,204,7,1,11,0,0,3,0.599907279
7/23/2018 11:15,204,7,1,11,15,0,3,0.600834492
7/23/2018 11:30,204,7,1,11,30,0,3,0.616597126
7/23/2018 11:45,204,7,1,11,45,0,3,0.606397775
7/23/2018 12:00,204,7,1,12,0,0,3,0.606397775
7/23/2018 12:15,204,7,1,12,15,0,3,0.575799722
7/23/2018 12:30,204,7,1,12,30,0,3,0.583217432
7/23/2018 12:45,204,7,1,12,45,0,3,0.566527585
7/23/2018 13:00,204,7,1,13,0,0,3,0.54798331
7/23/2018 13:15,204,7,1,13,15,0,3,0.548910524
7/23/2018 13:30,204,7,1,13,30,0,3,0.554473806
7/23/2018 13:45,204,7,1,13,45,0,3,0.574872508
7/23/2018 14:00,204,7,1,14,0,0,3,0.573945294
7/23/2018 14:15,204,7,1,14,15,0,3,0.588780714
7/23/2018 14:30,204,7,1,14,30,0,3,0.614742698
7/23/2018 14:45,204,7,1,14,45,0,3,0.615669912
7/23/2018 15:00,204,7,1,15,0,0,3,0.616597126
7/23/2018 15:15,204,7,1,15,15,0,3,0.609179416
7/23/2018 15:30,204,7,1,15,30,0,3,0.620305981
7/23/2018 15:45,204,7,1,15,45,0,3,0.616597126
7/23/2018 16:00,204,7,1,16,0,0,3,0.586926287
7/23/2018 16:15,204,7,1,16,15,0,3,0.611033843
7/23/2018 16:30,204,7,1,16,30,0,3,0.643486324
7/23/2018 16:45,204,7,1,16,45,0,3,0.614742698
7/23/2018 17:00,204,7,1,17,0,0,3,0.612888271
7/23/2018 17:15,204,7,1,17,15,0,3,0.59527121
7/23/2018 17:30,204,7,1,17,30,0,3,0.573945294
7/23/2018 17:45,204,7,1,17,45,0,3,0.553546592
7/23/2018 18:00,204,7,1,18,0,0,3,0.546128883
7/23/2018 18:15,204,7,1,18,15,0,3,0.541492814
7/23/2018 18:30,204,7,1,18,30,0,3,0.538711173
7/23/2018 18:45,204,7,1,18,45,0,3,0.501622624
7/23/2018 19:00,204,7,1,19,0,0,3,0.484932777
7/23/2018 19:15,204,7,1,19,15,0,3,0.461752434
7/23/2018 19:30,204,7,1,19,30,0,3,0.448771442
7/23/2018 19:45,204,7,1,19,45,0,3,0.399629115
7/23/2018 20:00,204,7,1,20,0,0,3,0.07232267
7/23/2018 20:15,204,7,1,20,15,0,3,0.41353732
7/23/2018 20:30,204,7,1,20,30,0,3,0.399629115
7/23/2018 20:45,204,7,1,20,45,0,3,0.391284191
7/23/2018 21:00,204,7,1,21,0,0,3,0.394065832
7/23/2018 21:15,204,7,1,21,15,0,3,0.386648122
7/23/2018 21:30,204,7,1,21,30,0,3,0.390356977
7/23/2018 21:45,204,7,1,21,45,0,3,0.387575336
7/23/2018 22:00,204,7,1,22,0,0,3,0.405192397
7/23/2018 22:15,204,7,1,22,15,0,3,0.410755679
7/23/2018 22:30,204,7,1,22,30,0,3,0.411682893
7/23/2018 22:45,204,7,1,22,45,0,3,0.420027816
7/23/2018 23:00,204,7,1,23,0,0,3,0.420027816
7/23/2018 23:15,204,7,1,23,15,0,3,0.41353732
7/23/2018 23:30,204,7,1,23,30,0,3,0.401483542
7/23/2018 23:45,204,7,1,23,45,0,3,0.394993046
7/30/2018 0:00,211,7,1,0,0,0,3,0.392211405
7/30/2018 0:15,211,7,1,0,15,0,3,0.382012054
7/30/2018 0:30,211,7,1,0,30,0,3,0.380157626
7/30/2018 0:45,211,7,1,0,45,0,3,0.377375985
7/30/2018 1:00,211,7,1,1,0,0,3,0.382939268
7/30/2018 1:15,211,7,1,1,15,0,3,0.380157626
7/30/2018 1:30,211,7,1,1,30,0,3,0.382939268
7/30/2018 1:45,211,7,1,1,45,0,3,0.379230413
7/30/2018 2:00,211,7,1,2,0,0,3,0.375521558
7/30/2018 2:15,211,7,1,2,15,0,3,0.374594344
7/30/2018 2:30,211,7,1,2,30,0,3,0.369958275
7/30/2018 2:45,211,7,1,2,45,0,3,0.363467779
7/30/2018 3:00,211,7,1,3,0,0,3,0.361613352
7/30/2018 3:15,211,7,1,3,15,0,3,0.358831711
7/30/2018 3:30,211,7,1,3,30,0,3,0.356977283
7/30/2018 3:45,211,7,1,3,45,0,3,0.358831711
7/30/2018 4:00,211,7,1,4,0,0,3,0.362540566
7/30/2018 4:15,211,7,1,4,15,0,3,0.358831711
7/30/2018 4:30,211,7,1,4,30,0,3,0.354195642
7/30/2018 4:45,211,7,1,4,45,0,3,0.354195642
7/30/2018 5:00,211,7,1,5,0,0,3,0.355122856
7/30/2018 5:15,211,7,1,5,15,0,3,0.355122856
7/30/2018 5:30,211,7,1,5,30,0,3,0.351414001
7/30/2018 5:45,211,7,1,5,45,0,3,0.34863236
7/30/2018 6:00,211,7,1,6,0,0,3,0.355122856
7/30/2018 6:15,211,7,1,6,15,0,3,0.35605007
7/30/2018 6:30,211,7,1,6,30,0,3,0.34863236
7/30/2018 6:45,211,7,1,6,45,0,3,0.344923505
7/30/2018 7:00,211,7,1,7,0,0,3,0.324524803
7/30/2018 7:15,211,7,1,7,15,0,3,0.318961521
7/30/2018 7:30,211,7,1,7,30,0,3,0.32637923
7/30/2018 7:45,211,7,1,7,45,0,3,0.336578581
7/30/2018 8:00,211,7,1,8,0,0,3,0.343069077
7/30/2018 8:15,211,7,1,8,15,0,3,0.343069077
7/30/2018 8:30,211,7,1,8,30,0,3,0.361613352
7/30/2018 8:45,211,7,1,8,45,0,3,0.362540566
7/30/2018 9:00,211,7,1,9,0,0,3,0.374594344
7/30/2018 9:15,211,7,1,9,15,0,3,0.389429764
7/30/2018 9:30,211,7,1,9,30,0,3,0.472878999
7/30/2018 9:45,211,7,1,9,45,0,3,0.622160408
7/30/2018 10:00,211,7,1,10,0,0,3,0.655540102
7/30/2018 10:15,211,7,1,10,15,0,3,0.664812239
7/30/2018 10:30,211,7,1,10,30,0,3,0.687065369
7/30/2018 10:45,211,7,1,10,45,0,3,0.686138155
7/30/2018 11:00,211,7,1,11,0,0,3,0.67501159
7/30/2018 11:15,211,7,1,11,15,0,3,0.675938804
7/30/2018 11:30,211,7,1,11,30,0,3,0.709318498
7/30/2018 11:45,211,7,1,11,45,0,3,0.694483078
7/30/2018 12:00,211,7,1,12,0,0,3,0.676866018
7/30/2018 12:15,211,7,1,12,15,0,3,0.679647659
7/30/2018 12:30,211,7,1,12,30,0,3,0.664812239
7/30/2018 12:45,211,7,1,12,45,0,3,0.660176171
7/30/2018 13:00,211,7,1,13,0,0,3,0.660176171
7/30/2018 13:15,211,7,1,13,15,0,3,0.656467316
7/30/2018 13:30,211,7,1,13,30,0,3,0.640704682
7/30/2018 13:45,211,7,1,13,45,0,3,0.652758461
7/30/2018 14:00,211,7,1,14,0,0,3,0.659248957
7/30/2018 14:15,211,7,1,14,15,0,3,0.677793231
7/30/2018 14:30,211,7,1,14,30,0,3,0.681502086
7/30/2018 14:45,211,7,1,14,45,0,3,0.687992582
7/30/2018 15:00,211,7,1,15,0,0,3,0.704682429
7/30/2018 15:15,211,7,1,15,15,0,3,0.686138155
7/30/2018 15:30,211,7,1,15,30,0,3,0.676866018
7/30/2018 15:45,211,7,1,15,45,0,3,0.668521094
7/30/2018 16:00,211,7,1,16,0,0,3,0.675938804
7/30/2018 16:15,211,7,1,16,15,0,3,0.677793231
7/30/2018 16:30,211,7,1,16,30,0,3,0.654612888
7/30/2018 16:45,211,7,1,16,45,0,3,0.634214186
7/30/2018 17:00,211,7,1,17,0,0,3,0.617524339
7/30/2018 17:15,211,7,1,17,15,0,3,0.632359759
7/30/2018 17:30,211,7,1,17,30,0,3,0.629578118
7/30/2018 17:45,211,7,1,17,45,0,3,0.589707928
7/30/2018 18:00,211,7,1,18,0,0,3,0.538711173
7/30/2018 18:15,211,7,1,18,15,0,3,0.54798331
7/30/2018 18:30,211,7,1,18,30,0,3,0.550764951
7/30/2018 18:45,211,7,1,18,45,0,3,0.541492814
7/30/2018 19:00,211,7,1,19,0,0,3,0.545201669
7/30/2018 19:15,211,7,1,19,15,0,3,0.524802967
7/30/2018 19:30,211,7,1,19,30,0,3,0.497913769
7/30/2018 19:45,211,7,1,19,45,0,3,0.486787204
7/30/2018 20:00,211,7,1,20,0,0,3,0.493277701
7/30/2018 20:15,211,7,1,20,15,0,3,0.485859991
7/30/2018 20:30,211,7,1,20,30,0,3,0.459898006
7/30/2018 20:45,211,7,1,20,45,0,3,0.447844228
7/30/2018 21:00,211,7,1,21,0,0,3,0.420027816
7/30/2018 21:15,211,7,1,21,15,0,3,0.426518312
7/30/2018 21:30,211,7,1,21,30,0,3,0.430227167
7/30/2018 21:45,211,7,1,21,45,0,3,0.419100603
7/30/2018 22:00,211,7,1,22,0,0,3,0.431154381
7/30/2018 22:15,211,7,1,22,15,0,3,0.420027816
7/30/2018 22:30,211,7,1,22,30,0,3,0.42095503
7/30/2018 22:45,211,7,1,22,45,0,3,0.433008809
7/30/2018 23:00,211,7,1,23,0,0,3,0.433008809
7/30/2018 23:15,211,7,1,23,15,0,3,0.427445526
7/30/2018 23:30,211,7,1,23,30,0,3,0.424663885
7/30/2018 23:45,211,7,1,23,45,0,3,0.411682893
8/6/2018 0:00,218,8,1,0,0,0,3,0.385720909
8/6/2018 0:15,218,8,1,0,15,0,3,0.380157626
8/6/2018 0:30,218,8,1,0,30,0,3,0.379230413
8/6/2018 0:45,218,8,1,0,45,0,3,0.37366713
8/6/2018 1:00,218,8,1,1,0,0,3,0.370885489
8/6/2018 1:15,218,8,1,1,15,0,3,0.369031062
8/6/2018 1:30,218,8,1,1,30,0,3,0.369031062
8/6/2018 1:45,218,8,1,1,45,0,3,0.378303199
8/6/2018 2:00,218,8,1,2,0,0,3,0.36624942
8/6/2018 2:15,218,8,1,2,15,0,3,0.359758924
8/6/2018 2:30,218,8,1,2,30,0,3,0.358831711
8/6/2018 2:45,218,8,1,2,45,0,3,0.35605007
8/6/2018 3:00,218,8,1,3,0,0,3,0.356977283
8/6/2018 3:15,218,8,1,3,15,0,3,0.356977283
8/6/2018 3:30,218,8,1,3,30,0,3,0.332869726
8/6/2018 3:45,218,8,1,3,45,0,3,0.321743162
8/6/2018 4:00,218,8,1,4,0,0,3,0.318034307
8/6/2018 4:15,218,8,1,4,15,0,3,0.311543811
8/6/2018 4:30,218,8,1,4,30,0,3,0.311543811
8/6/2018 4:45,218,8,1,4,45,0,3,0.311543811
8/6/2018 5:00,218,8,1,5,0,0,3,0.310616597
8/6/2018 5:15,218,8,1,5,15,0,3,0.312471025
8/6/2018 5:30,218,8,1,5,30,0,3,0.30876217
8/6/2018 5:45,218,8,1,5,45,0,3,0.305053315
8/6/2018 6:00,218,8,1,6,0,0,3,0.305980529
8/6/2018 6:15,218,8,1,6,15,0,3,0.30134446
8/6/2018 6:30,218,8,1,6,30,0,3,0.294853964
8/6/2018 6:45,218,8,1,6,45,0,3,0.292999536
8/6/2018 7:00,218,8,1,7,0,0,3,0.294853964
8/6/2018 7:15,218,8,1,7,15,0,3,0.292072323
8/6/2018 7:30,218,8,1,7,30,0,3,0.30876217
8/6/2018 7:45,218,8,1,7,45,0,3,0.317107093
8/6/2018 8:00,218,8,1,8,0,0,3,0.318034307
8/6/2018 8:15,218,8,1,8,15,0,3,0.331015299
8/6/2018 8:30,218,8,1,8,30,0,3,0.370885489
8/6/2018 8:45,218,8,1,8,45,0,3,0.430227167
8/6/2018 9:00,218,8,1,9,0,0,3,0.423736671
8/6/2018 9:15,218,8,1,9,15,0,3,0.439499305
8/6/2018 9:30,218,8,1,9,30,0,3,0.445062587
8/6/2018 9:45,218,8,1,9,45,0,3,0.491423273
8/6/2018 10:00,218,8,1,10,0,0,3,0.616597126
8/6/2018 10:15,218,8,1,10,15,0,3,0.618451553
8/6/2018 10:30,218,8,1,10,30,0,3,0.634214186
8/6/2018 10:45,218,8,1,10,45,0,3,0.6824293
8/6/2018 11:00,218,8,1,11,0,0,3,0.700973574
8/6/2018 11:15,218,8,1,11,15,0,3,0.668521094
8/6/2018 11:30,218,8,1,11,30,0,3,0.660176171
8/6/2018 11:45,218,8,1,11,45,0,3,0.644413537
8/6/2018 12:00,218,8,1,12,0,0,3,0.626796477
8/6/2018 12:15,218,8,1,12,15,0,3,0.605470561
8/6/2018 12:30,218,8,1,12,30,0,3,0.600834492
8/6/2018 12:45,218,8,1,12,45,0,3,0.599907279
8/6/2018 13:00,218,8,1,13,0,0,3,0.596198424
8/6/2018 13:15,218,8,1,13,15,0,3,0.582290218
8/6/2018 13:30,218,8,1,13,30,0,3,0.604543347
8/6/2018 13:45,218,8,1,13,45,0,3,0.659248957
8/6/2018 14:00,218,8,1,14,0,0,3,0.669448308
8/6/2018 14:15,218,8,1,14,15,0,3,0.655540102
8/6/2018 14:30,218,8,1,14,30,0,3,0.645340751
8/6/2018 14:45,218,8,1,14,45,0,3,0.6824293
8/6/2018 15:00,218,8,1,15,0,0,3,0.69726472
8/6/2018 15:15,218,8,1,15,15,0,3,0.67501159
8/6/2018 15:30,218,8,1,15,30,0,3,0.6351414
8/6/2018 15:45,218,8,1,15,45,0,3,0.624014835
8/6/2018 16:00,218,8,1,16,0,0,3,0.620305981
8/6/2018 16:15,218,8,1,16,15,0,3,0.629578118
8/6/2018 16:30,218,8,1,16,30,0,3,0.619378767
8/6/2018 16:45,218,8,1,16,45,0,3,0.606397775
8/6/2018 17:00,218,8,1,17,0,0,3,0.596198424
8/6/2018 17:15,218,8,1,17,15,0,3,0.600834492
8/6/2018 17:30,218,8,1,17,30,0,3,0.596198424
8/6/2018 17:45,218,8,1,17,45,0,3,0.586926287
8/6/2018 18:00,218,8,1,18,0,0,3,0.563745943
8/6/2018 18:15,218,8,1,18,15,0,3,0.568382012
8/6/2018 18:30,218,8,1,18,30,0,3,0.556328234
8/6/2018 18:45,218,8,1,18,45,0,3,0.549837738
8/6/2018 19:00,218,8,1,19,0,0,3,0.544274455
8/6/2018 19:15,218,8,1,19,15,0,3,0.512749189
8/6/2018 19:30,218,8,1,19,30,0,3,0.50069541
8/6/2018 19:45,218,8,1,19,45,0,3,0.495132128
8/6/2018 20:00,218,8,1,20,0,0,3,0.484005563
8/6/2018 20:15,218,8,1,20,15,0,3,0.472878999
8/6/2018 20:30,218,8,1,20,30,0,3,0.471951785
8/6/2018 20:45,218,8,1,20,45,0,3,0.464534075
8/6/2018 21:00,218,8,1,21,0,0,3,0.445989801
8/6/2018 21:15,218,8,1,21,15,0,3,0.431154381
8/6/2018 21:30,218,8,1,21,30,0,3,0.412610107
8/6/2018 21:45,218,8,1,21,45,0,3,0.405192397
8/6/2018 22:00,218,8,1,22,0,0,3,0.402410756
8/6/2018 22:15,218,8,1,22,15,0,3,0.405192397
8/6/2018 22:30,218,8,1,22,30,0,3,0.402410756
8/6/2018 22:45,218,8,1,22,45,0,3,0.408901252
8/6/2018 23:00,218,8,1,23,0,0,3,0.408901252
8/6/2018 23:15,218,8,1,23,15,0,3,0.41353732
8/6/2018 23:30,218,8,1,23,30,0,3,0.425591099
8/6/2018 23:45,218,8,1,23,45,0,3,0.420027816
8/13/2018 0:00,225,8,1,0,0,0,3,0.344923505
8/13/2018 0:15,225,8,1,0,15,0,3,0.353268428
8/13/2018 0:30,225,8,1,0,30,0,3,0.353268428
8/13/2018 0:45,225,8,1,0,45,0,3,0.36624942
8/13/2018 1:00,225,8,1,1,0,0,3,0.367176634
8/13/2018 1:15,225,8,1,1,15,0,3,0.361613352
8/13/2018 1:30,225,8,1,1,30,0,3,0.35605007
8/13/2018 1:45,225,8,1,1,45,0,3,0.336578581
8/13/2018 2:00,225,8,1,2,0,0,3,0.329160872
8/13/2018 2:15,225,8,1,2,15,0,3,0.321743162
8/13/2018 2:30,225,8,1,2,30,0,3,0.322670376
8/13/2018 2:45,225,8,1,2,45,0,3,0.32637923
8/13/2018 3:00,225,8,1,3,0,0,3,0.318961521
8/13/2018 3:15,225,8,1,3,15,0,3,0.302271674
8/13/2018 3:30,225,8,1,3,30,0,3,0.305980529
8/13/2018 3:45,225,8,1,3,45,0,3,0.305053315
8/13/2018 4:00,225,8,1,4,0,0,3,0.303198887
8/13/2018 4:15,225,8,1,4,15,0,3,0.303198887
8/13/2018 4:30,225,8,1,4,30,0,3,0.306907742
8/13/2018 4:45,225,8,1,4,45,0,3,0.303198887
8/13/2018 5:00,225,8,1,5,0,0,3,0.30134446
8/13/2018 5:15,225,8,1,5,15,0,3,0.303198887
8/13/2018 5:30,225,8,1,5,30,0,3,0.30134446
8/13/2018 5:45,225,8,1,5,45,0,3,0.29392675
8/13/2018 6:00,225,8,1,6,0,0,3,0.297635605
8/13/2018 6:15,225,8,1,6,15,0,3,0.313398238
8/13/2018 6:30,225,8,1,6,30,0,3,0.316179879
8/13/2018 6:45,225,8,1,6,45,0,3,0.310616597
8/13/2018 7:00,225,8,1,7,0,0,3,0.309689383
8/13/2018 7:15,225,8,1,7,15,0,3,0.30134446
8/13/2018 7:30,225,8,1,7,30,0,3,0.306907742
8/13/2018 7:45,225,8,1,7,45,0,3,0.302271674
8/13/2018 8:00,225,8,1,8,0,0,3,0.307834956
8/13/2018 8:15,225,8,1,8,15,0,3,0.313398238
8/13/2018 8:30,225,8,1,8,30,0,3,0.364394993
8/13/2018 8:45,225,8,1,8,45,0,3,0.391284191
8/13/2018 9:00,225,8,1,9,0,0,3,0.386648122
8/13/2018 9:15,225,8,1,9,15,0,3,0.417246175
8/13/2018 9:30,225,8,1,9,30,0,3,0.484932777
8/13/2018 9:45,225,8,1,9,45,0,3,0.544274455
8/13/2018 10:00,225,8,1,10,0,0,3,0.573018081
8/13/2018 10:15,225,8,1,10,15,0,3,0.600834492
8/13/2018 10:30,225,8,1,10,30,0,3,0.603616134
8/13/2018 10:45,225,8,1,10,45,0,3,0.5878535
8/13/2018 11:00,225,8,1,11,0,0,3,0.603616134
8/13/2018 11:15,225,8,1,11,15,0,3,0.629578118
8/13/2018 11:30,225,8,1,11,30,0,3,0.629578118
8/13/2018 11:45,225,8,1,11,45,0,3,0.613815484
8/13/2018 12:00,225,8,1,12,0,0,3,0.621233194
8/13/2018 12:15,225,8,1,12,15,0,3,0.624014835
8/13/2018 12:30,225,8,1,12,30,0,3,0.603616134
8/13/2018 12:45,225,8,1,12,45,0,3,0.585071859
8/13/2018 13:00,225,8,1,13,0,0,3,0.572090867
8/13/2018 13:15,225,8,1,13,15,0,3,0.547056096
8/13/2018 13:30,225,8,1,13,30,0,3,0.547056096
8/13/2018 13:45,225,8,1,13,45,0,3,0.589707928
8/13/2018 14:00,225,8,1,14,0,0,3,0.686138155
8/13/2018 14:15,225,8,1,14,15,0,3,0.64997682
8/13/2018 14:30,225,8,1,14,30,0,3,0.625869263
8/13/2018 14:45,225,8,1,14,45,0,3,0.637923041
